umdm,umam,type,base,ext,status,source
umd_714454,umd_714455,audio,bcast-040207-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040207-0001.wav
umd_714456,umd_714457,audio,bcast-040208-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040208-0001.wav
umd_714456,umd_714458,audio,bcast-040208-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040208-0002.wav
umd_714459,umd_714460,audio,bcast-040209-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040209-0001.wav
umd_714459,umd_714461,audio,bcast-040209-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040209-0002.wav
umd_714462,umd_714463,audio,bcast-040210-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040210-0001.wav
umd_714462,umd_714464,audio,bcast-040210-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040210-0002.wav
umd_714465,umd_714467,audio,bcast-040211-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040211-0002.wav
umd_714465,umd_714466,audio,bcast-040211-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040211-0001.wav
umd_714468,umd_714469,audio,bcast-040212-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040212-0001.wav
umd_714468,umd_714470,audio,bcast-040212-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040212-0002.wav
umd_714471,umd_714473,audio,bcast-040213-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040213-0002.wav
umd_714471,umd_714472,audio,bcast-040213-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040213-0001.wav
umd_714474,umd_714475,audio,bcast-040235-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/bcast-040235-0001.wav
umd_714476,umd_714478,audio,bcast-027392-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-027392-0002.wav
umd_714476,umd_714477,audio,bcast-027392-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-027392-0001.wav
umd_714548,umd_714549,video,bcast-061424-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061424-0001.mov
umd_714574,umd_714575,video,bcast-061437-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061437-0001.mov
umd_714576,umd_714577,video,bcast-061438-0001,.mp4,todo,DCR_Projects_Archive091 - Date 6122017/15644/ Master/bcast-061438-0001.mov
umd_714578,umd_714579,video,bcast-061439-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061439-0001.mov
umd_714582,umd_714583,video,bcast-061441-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061441-0001.mov
umd_714588,umd_714589,video,bcast-061444-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061444-0001.mov
umd_714618,umd_714619,video,bcast-061459-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061459-0001.mov
umd_714624,umd_714625,video,bcast-061462-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061462-0001.mov
umd_714638,umd_714639,video,bcast-061469-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061469-0001.mov
umd_714652,umd_714653,video,bcast-061476-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061476-0001.mov
umd_714690,umd_714691,video,bcast-061495-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061495-0001.mov
umd_714764,umd_714765,video,bcast-061532-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061532-0001.mov
umd_714806,umd_714807,video,bcast-061553-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061553-0001.mov
umd_714808,umd_714809,video,bcast-061554-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061554-0001.mov
umd_714810,umd_714811,video,bcast-061555-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061555-0001.mov
umd_714812,umd_714813,video,bcast-061556-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061556-0001.mov
umd_714824,umd_714825,video,bcast-061562-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061562-0001.mov
umd_714826,umd_714827,video,bcast-061563-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061563-0001.mov
umd_714828,umd_714829,video,bcast-061564-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061564-0001.mov
umd_714834,umd_714835,video,bcast-061567-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061567-0001.mov
umd_714836,umd_714837,video,bcast-061568-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061568-0001.mov
umd_714838,umd_714839,video,bcast-061569-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061569-0001.mov
umd_714840,umd_714841,video,bcast-061570-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061570-0001.mov
umd_714842,umd_714843,video,bcast-061572-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061572-0001.mov
umd_714844,umd_714845,video,bcast-061573-0001,.mp4,todo,DCR_Projects_Archive082 - Date 622017/ Master/bcast-061573-0001.mov
umd_722598,umd_722600,audio,bcast-064473-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064473-0002.wav
umd_722598,umd_722599,audio,bcast-064473-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064473-0001.wav
umd_722601,umd_722603,audio,bcast-064474-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064474-0002.wav
umd_722601,umd_722602,audio,bcast-064474-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064474-0001.wav
umd_722604,umd_722605,audio,bcast-064475-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064475-0001.wav
umd_722604,umd_722606,audio,bcast-064475-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064475-0002.wav
umd_722607,umd_722609,audio,bcast-064476-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064476-0002.wav
umd_722607,umd_722608,audio,bcast-064476-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064476-0001.wav
umd_722610,umd_722611,audio,bcast-064477-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064477-0001.wav
umd_722613,umd_722614,audio,bcast-064478-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064478-0001.wav
umd_722613,umd_722615,audio,bcast-064478-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064478-0002.wav
umd_722616,umd_722618,audio,bcast-064479-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064479-0002.wav
umd_722616,umd_722617,audio,bcast-064479-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064479-0001.wav
umd_722619,umd_722620,audio,bcast-064480-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064480-0001.wav
umd_722619,umd_722621,audio,bcast-064480-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-064480-0002.wav
umd_722622,umd_722623,audio,bcast-061924-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-061924-0001.wav
umd_722624,umd_722625,audio,bcast-061925-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-061925-0001.wav
umd_722626,umd_722627,audio,bcast-061926-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-061926-0001.wav
umd_722628,umd_722629,audio,scpa-056098-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056098-0001.wav
umd_722630,umd_722631,audio,scpa-059850-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-059850-0001.wav
umd_722632,umd_722633,audio,scpa-059926-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-059926-0001.wav
umd_722634,umd_722635,audio,bcast-059877-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-059877-0001.wav
umd_722636,umd_722637,audio,bcast-059878-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-059878-0001.wav
umd_722638,umd_722639,audio,bcast-059879-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-059879-0001.wav
umd_722640,umd_722641,audio,bcast-059880-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-059880-0001.wav
umd_722642,umd_722643,audio,bcast-059881-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/bcast-059881-0001.wav
umd_722644,umd_722645,audio,scpa-054853-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-054853-0001.wav
umd_722646,umd_722647,audio,scpa-054854-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-054854-0001.wav
umd_722648,umd_722649,audio,scpa-054855-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-054855-0001.wav
umd_722650,umd_722651,audio,scpa-054852-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-054852-0001.wav
umd_729458,umd_729459,video,bcast-064581_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064581_0001.mov
umd_729460,umd_729461,video,bcast-064582_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064582_0002.mov
umd_729460,umd_729461,video,bcast-064582_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2152019/Arthur_Godfrey_HD_MASTERS/bcast-064582_0002.mov
umd_729462,umd_729463,video,bcast-064583_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064583_0001.mov
umd_729462,umd_729463,video,bcast-064583_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2152019/Arthur_Godfrey_HD_MASTERS/bcast-064583_0001.mov
umd_729464,umd_729465,video,bcast-064584_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064584_0002.mov
umd_729466,umd_729467,video,bcast-064585_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064585_0001.mov
umd_729468,umd_729469,video,bcast-064586_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064586_0002.mov
umd_729470,umd_729471,video,bcast-064587_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064587_0001.mov
umd_729472,umd_729473,video,bcast-064588_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064588_0002.mov
umd_729474,umd_729475,video,bcast-064589_0001,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064589_0001.mov
umd_729476,umd_729477,video,bcast-064590_0002,.mp4,todo,DCR_Projects_Archive126 - Date 2182019/Arthur_Godfrey_HD_MASTERS/bcast-064590_0002.mov
umd_730192,umd_730195,audio,scpa-062211-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062211-0001.wav
umd_730192,umd_730193,audio,scpa-062209-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062209-0001.wav
umd_730192,umd_730194,audio,scpa-062210-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062210-0001.wav
umd_730196,umd_730197,audio,scpa-062062-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062062-0001.wav
umd_730198,umd_730199,audio,scpa-062063-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062063-0001.wav
umd_730200,umd_730202,audio,scpa-062064-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062064-0002.wav
umd_730200,umd_730201,audio,scpa-062064-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062064-0001.wav
umd_730203,umd_730205,audio,scpa-062065-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062065-0002.wav
umd_730203,umd_730204,audio,scpa-062065-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062065-0001.wav
umd_730206,umd_730207,audio,scpa-062066-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062066-0001.wav
umd_730206,umd_730208,audio,scpa-062066-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062066-0002.wav
umd_730209,umd_730210,audio,scpa-062067-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062067-0001.wav
umd_730209,umd_730211,audio,scpa-062067-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062067-0002.wav
umd_730212,umd_730213,audio,scpa-062068-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062068-0001.wav
umd_730214,umd_730215,audio,scpa-062069-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062069-0001.wav
umd_730216,umd_730217,audio,scpa-062070-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062070-0001.wav
umd_730216,umd_730218,audio,scpa-062070-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062070-0002.wav
umd_730219,umd_730220,audio,scpa-062399-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062399-0001.wav
umd_730221,umd_730222,audio,scpa-062400-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062400-0001.wav
umd_730221,umd_730223,audio,scpa-062400-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062400-0002.wav
umd_730224,umd_730226,audio,scpa-062401-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062401-0002.wav
umd_730224,umd_730225,audio,scpa-062401-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062401-0001.wav
umd_730227,umd_730228,audio,scpa-062402-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062402-0001.wav
umd_730227,umd_730229,audio,scpa-062402-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062402-0002.wav
umd_730230,umd_730231,audio,scpa-062403-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062403-0001.wav
umd_730232,umd_730233,audio,scpa-062404-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062404-0001.wav
umd_730234,umd_730236,audio,scpa-062405-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062405-0002.wav
umd_730234,umd_730235,audio,scpa-062405-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062405-0001.wav
umd_730237,umd_730239,audio,scpa-062744-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062744-0002.wav
umd_730237,umd_730238,audio,scpa-062744-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062744-0001.wav
umd_730240,umd_730241,audio,scpa-062745-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062745-0001.wav
umd_730240,umd_730242,audio,scpa-062745-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062745-0002.wav
umd_730243,umd_730245,audio,scpa-062746-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062746-0002.wav
umd_730243,umd_730244,audio,scpa-062746-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062746-0001.wav
umd_730246,umd_730247,audio,scpa-062747-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062747-0001.wav
umd_730246,umd_730248,audio,scpa-062747-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062747-0002.wav
umd_730249,umd_730251,audio,scpa-062748-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062748-0002.wav
umd_730249,umd_730250,audio,scpa-062748-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062748-0001.wav
umd_730252,umd_730253,audio,scpa-062749-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062749-0001.wav
umd_730252,umd_730254,audio,scpa-062749-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062749-0002.wav
umd_730255,umd_730256,audio,scpa-062750-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062750-0001.wav
umd_730255,umd_730257,audio,scpa-062750-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062750-0002.wav
umd_730258,umd_730260,audio,scpa-062751-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062751-0002.wav
umd_730258,umd_730259,audio,scpa-062751-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062751-0001.wav
umd_730261,umd_730262,audio,scpa-062752-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062752-0001.wav
umd_730261,umd_730263,audio,scpa-062752-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062752-0002.wav
umd_730264,umd_730265,audio,scpa-062753-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062753-0001.wav
umd_730264,umd_730266,audio,scpa-062753-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062753-0002.wav
umd_730267,umd_730269,audio,scpa-062754-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062754-0002.wav
umd_730267,umd_730268,audio,scpa-062754-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062754-0001.wav
umd_730270,umd_730272,audio,scpa-062755-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062755-0002.wav
umd_730270,umd_730271,audio,scpa-062755-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062755-0001.wav
umd_730273,umd_730274,audio,scpa-062756-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062756-0001.wav
umd_730273,umd_730275,audio,scpa-062756-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062756-0002.wav
umd_730276,umd_730277,audio,scpa-062757-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062757-0001.wav
umd_730276,umd_730278,audio,scpa-062757-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062757-0002.wav
umd_730279,umd_730280,audio,scpa-062758-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062758-0001.wav
umd_730279,umd_730281,audio,scpa-062758-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062758-0002.wav
umd_730282,umd_730284,audio,scpa-062759-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062759-0002.wav
umd_730282,umd_730283,audio,scpa-062759-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062759-0001.wav
umd_730285,umd_730286,audio,scpa-062760-0001,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062760-0001.wav
umd_730285,umd_730287,audio,scpa-062760-0002,.mp3,todo,DCR_Projects_Archive099 - Date 4132018/DCR Projects/Archive/scpa-062760-0002.wav
